week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
2008-11-02,23,15656658.0,Jersey Boys,August Wilson Theatre,1057856.0,846719.0,109.87,350.0,9628,1222,0.9849,8,0
2008-11-09,24,17125792.0,Jersey Boys,August Wilson Theatre,1074054.0,846719.0,113.3,350.0,9480,1222,0.9697,8,0
2008-11-16,25,16629335.0,Jersey Boys,August Wilson Theatre,1072512.0,846719.0,110.77,350.0,9682,1222,0.9904,8,0
2008-11-23,26,16602724.0,Jersey Boys,August Wilson Theatre,1052330.0,846719.0,108.99,350.0,9655,1222,0.9876,8,0
2008-11-30,27,22329016.0,Jersey Boys,August Wilson Theatre,1293510.0,846719.0,132.15,350.0,9788,1222,1.0012,8,0
2008-12-07,28,20328651.0,Jersey Boys,August Wilson Theatre,1174425.0,846719.0,120.93,350.0,9712,1222,0.9935,8,0
2008-12-14,29,19744753.0,Jersey Boys,August Wilson Theatre,1143059.0,846719.0,116.0,350.0,9854,1222,1.008,8,0
2008-12-21,30,19700245.0,Jersey Boys,August Wilson Theatre,1073697.0,846719.0,111.18,350.0,9657,1222,0.9878,8,0
2008-12-28,31,25307612.0,Jersey Boys,August Wilson Theatre,1338151.0,846719.0,138.05,350.0,9693,1222,0.9915,8,0
2009-01-04,32,25690836.0,Jersey Boys,August Wilson Theatre,1248236.0,846719.0,126.45,350.0,9871,1222,1.0097,8,0
2009-01-11,33,15896576.0,Jersey Boys,August Wilson Theatre,1064072.0,846719.0,110.15,350.0,9660,1222,0.9881,8,0
2009-01-18,34,13882638.0,Jersey Boys,August Wilson Theatre,1039863.0,846719.0,107.84,350.0,9643,1222,0.9864,8,0
2009-01-25,35,12684919.0,Jersey Boys,August Wilson Theatre,990622.0,846719.0,108.56,350.0,9125,1222,0.9334,8,0
2009-02-01,36,11924371.0,Jersey Boys,August Wilson Theatre,941089.0,846719.0,105.68,350.0,8905,1222,0.9109,8,0
2009-02-08,37,12353028.0,Jersey Boys,August Wilson Theatre,934055.0,846719.0,107.83,350.0,8662,1222,0.886,8,0
2009-02-15,38,14354031.0,Jersey Boys,August Wilson Theatre,991452.0,846719.0,109.46,350.0,9058,1222,0.9266,8,0
2009-02-22,39,15054535.0,Jersey Boys,August Wilson Theatre,1051295.0,846719.0,106.28,350.0,9892,1222,1.0119,8,0
2009-03-01,40,13630245.0,Jersey Boys,August Wilson Theatre,955865.0,846719.0,105.98,350.0,9019,1222,0.9226,8,0
2009-03-08,41,14270631.0,Jersey Boys,August Wilson Theatre,940795.0,846719.0,104.91,350.0,8968,1222,0.9173,8,0
2009-03-15,42,16136907.0,Jersey Boys,August Wilson Theatre,945113.0,846719.0,103.22,350.0,9156,1222,0.9366,8,0
2009-03-22,43,17391272.0,Jersey Boys,August Wilson Theatre,1032100.0,846719.0,104.96,350.0,9833,1222,1.0058,8,0
2009-03-29,44,17119943.0,Jersey Boys,August Wilson Theatre,1010789.0,846719.0,103.51,350.0,9765,1222,0.9989,8,0
2009-04-05,45,16940158.0,Jersey Boys,August Wilson Theatre,974724.0,846719.0,102.91,350.0,9472,1222,0.9689,8,0
2009-04-12,46,21432403.0,Jersey Boys,August Wilson Theatre,1043780.0,846719.0,105.51,350.0,9893,1222,1.012,8,0
2009-04-19,47,21303553.0,Jersey Boys,August Wilson Theatre,1067477.0,846719.0,107.84,350.0,9899,1222,1.0126,8,0
2009-04-26,48,19223495.0,Jersey Boys,August Wilson Theatre,1037565.0,846719.0,105.83,350.0,9804,1222,1.0029,8,0
2009-05-03,49,18101242.0,Jersey Boys,August Wilson Theatre,1013306.0,846719.0,104.66,350.0,9682,1222,0.9904,8,0
2009-05-10,50,18534867.0,Jersey Boys,August Wilson Theatre,1013628.0,846719.0,103.95,350.0,9751,1222,0.9974,8,0
2009-05-17,51,19514195.0,Jersey Boys,August Wilson Theatre,1033177.0,846719.0,104.51,350.0,9886,1222,1.0113,8,0
2009-05-24,52,20413145.0,Jersey Boys,August Wilson Theatre,1041387.0,846719.0,105.4,350.0,9880,1222,1.0106,8,0
2009-05-31,1,19627191.0,Jersey Boys,August Wilson Theatre,1109155.0,1123480.0,113.1,350.0,9807,1222,1.0032,8,0
2009-06-07,2,19722193.0,Jersey Boys,August Wilson Theatre,1105594.0,1123480.0,113.5,350.0,9741,1222,0.9964,8,0
2009-06-14,3,22160996.0,Jersey Boys,August Wilson Theatre,1155591.0,1123480.0,116.73,350.0,9900,1222,1.0127,8,0
2009-06-21,4,20838044.0,Jersey Boys,August Wilson Theatre,1150424.0,1123480.0,116.18,350.0,9902,1222,1.0129,8,0
2009-06-28,5,21461025.0,Jersey Boys,August Wilson Theatre,1151195.0,1123480.0,116.33,350.0,9896,1222,1.0123,8,0
2009-07-05,6,18757118.0,Jersey Boys,August Wilson Theatre,1101363.0,1123480.0,113.32,350.0,9719,1222,0.9942,8,0
2009-07-12,7,20084193.0,Jersey Boys,August Wilson Theatre,1151026.0,1123480.0,116.35,350.0,9893,1222,1.012,8,0
2009-07-19,8,19917130.0,Jersey Boys,August Wilson Theatre,1147932.0,1123480.0,115.99,350.0,9897,1222,1.0124,8,0
2009-07-26,9,19929450.0,Jersey Boys,August Wilson Theatre,1155417.0,1123480.0,116.73,350.0,9898,1222,1.0125,8,0
2009-08-02,10,18766072.0,Jersey Boys,August Wilson Theatre,1150344.0,1123480.0,116.21,350.0,9899,1222,1.0126,8,0
2009-08-09,11,19688134.0,Jersey Boys,August Wilson Theatre,1162436.0,1123480.0,117.43,350.0,9899,1222,1.0126,8,0
2009-08-16,12,19325547.0,Jersey Boys,August Wilson Theatre,1154537.0,1123480.0,116.62,350.0,9900,1222,1.0127,8,0
2009-08-23,13,17853840.0,Jersey Boys,August Wilson Theatre,1126088.0,1123480.0,113.91,350.0,9886,1222,1.0113,8,0
2009-08-30,14,16940468.0,Jersey Boys,August Wilson Theatre,1143248.0,1123480.0,115.51,350.0,9897,1222,1.0124,8,0
2009-09-06,15,15811626.0,Jersey Boys,August Wilson Theatre,1129108.0,1123480.0,114.06,350.0,9899,1222,1.0126,8,0
2009-09-13,16,15410137.0,Jersey Boys,August Wilson Theatre,1134039.0,1123480.0,114.62,350.0,9894,1222,1.0121,8,0
2009-09-20,17,16516117.0,Jersey Boys,August Wilson Theatre,1126009.0,1123480.0,113.78,350.0,9896,1222,1.0123,8,0
2009-09-27,18,17856709.0,Jersey Boys,August Wilson Theatre,1146890.0,1123480.0,115.94,350.0,9892,1222,1.0119,8,0
2009-10-04,19,17947579.0,Jersey Boys,August Wilson Theatre,1142846.0,1123480.0,115.44,350.0,9900,1222,1.0127,8,0
2009-10-11,20,20663380.0,Jersey Boys,August Wilson Theatre,1167196.0,1123480.0,117.96,350.0,9895,1222,1.0122,8,0
2009-10-18,21,21117858.0,Jersey Boys,August Wilson Theatre,1160186.0,1123480.0,117.19,350.0,9900,1222,1.0127,8,0
2009-10-25,22,20654738.0,Jersey Boys,August Wilson Theatre,1175433.0,1123480.0,118.75,350.0,9898,1222,1.0125,8,0
2009-11-01,23,18302315.0,Jersey Boys,August Wilson Theatre,1112351.0,1123480.0,113.69,350.0,9784,1222,1.0008,8,0
2009-11-08,24,20439301.0,Jersey Boys,August Wilson Theatre,1179345.0,1123480.0,119.23,350.0,9891,1222,1.0118,8,0
2009-11-15,25,20963289.0,Jersey Boys,August Wilson Theatre,1191398.0,1123480.0,120.57,350.0,9881,1222,1.0107,8,0
2009-11-22,26,19622534.0,Jersey Boys,August Wilson Theatre,1149626.0,1123480.0,117.03,350.0,9823,1222,1.0048,8,0
2009-11-29,27,25312362.0,Jersey Boys,August Wilson Theatre,1323745.0,1280370.0,134.66,350.0,9830,1222,1.0055,8,0
2009-12-06,28,22980760.0,Jersey Boys,August Wilson Theatre,1226872.0,1123480.0,124.28,350.0,9872,1222,1.0098,8,0
2009-12-13,29,20817711.0,Jersey Boys,August Wilson Theatre,1227946.0,1123480.0,124.44,350.0,9868,1222,1.0094,8,0
2009-12-20,30,19707047.0,Jersey Boys,August Wilson Theatre,1159833.0,1123480.0,118.64,350.0,9776,1222,1.0,8,0
2009-12-27,31,24334031.0,Jersey Boys,August Wilson Theatre,1290426.0,1259680.0,132.41,350.0,9746,1222,0.9969,8,0
2010-01-03,32,28089915.0,Jersey Boys,August Wilson Theatre,1440456.0,1368480.0,146.08,350.0,9861,1222,1.0087,8,0
2010-01-10,33,18754211.0,Jersey Boys,August Wilson Theatre,1135065.0,1172640.0,115.93,350.0,9791,1228,0.9966,8,0
2010-01-17,34,17589763.0,Jersey Boys,August Wilson Theatre,1124807.0,1172640.0,115.38,350.0,9749,1228,0.9924,8,0
2010-01-24,35,14269367.0,Jersey Boys,August Wilson Theatre,1072634.0,1172640.0,112.7,350.0,9518,1228,0.9689,8,0
2010-01-31,36,13619685.0,Jersey Boys,August Wilson Theatre,1067889.0,1172640.0,111.16,350.0,9607,1228,0.9779,8,0
2010-02-07,37,12878034.0,Jersey Boys,August Wilson Theatre,946813.0,1172640.0,108.85,350.0,8698,1228,0.8854,8,0
2010-02-14,38,15774093.0,Jersey Boys,August Wilson Theatre,986753.0,1172640.0,113.21,350.0,8716,1228,0.8872,8,0
2010-02-21,39,17755740.0,Jersey Boys,August Wilson Theatre,1145386.0,1172640.0,116.11,350.0,9865,1228,1.0042,8,0
2010-02-28,40,14246757.0,Jersey Boys,August Wilson Theatre,986266.0,1172640.0,107.91,350.0,9140,1228,0.9304,8,0
2010-03-07,41,15227616.0,Jersey Boys,August Wilson Theatre,987427.0,1172640.0,109.22,350.0,9041,1228,0.9203,8,0
2010-03-14,42,18747377.0,Jersey Boys,August Wilson Theatre,1052412.0,1172640.0,109.26,350.0,9632,1228,0.9805,8,0
2010-03-21,43,20836881.0,Jersey Boys,August Wilson Theatre,1055904.0,1172640.0,109.68,350.0,9627,1228,0.9799,8,0
2010-03-28,44,20739849.0,Jersey Boys,August Wilson Theatre,1043861.0,1172640.0,110.36,350.0,9459,1228,0.9628,8,0
2010-04-04,45,24454025.0,Jersey Boys,August Wilson Theatre,1094039.0,1172640.0,112.04,350.0,9765,1228,0.994,8,0
2010-04-11,46,22531015.0,Jersey Boys,August Wilson Theatre,871955.0,884920.0,120.04,350.0,7264,1228,0.9859,6,0
2010-04-18,47,21220451.0,Jersey Boys,August Wilson Theatre,1042614.0,1172640.0,111.92,350.0,9316,1228,0.9483,8,0
2010-04-25,48,22133464.0,Jersey Boys,August Wilson Theatre,1079432.0,1172640.0,112.38,350.0,9605,1228,0.9777,8,0
2010-05-02,49,20712892.0,Jersey Boys,August Wilson Theatre,1034232.0,1172640.0,111.97,350.0,9237,1228,0.9402,8,0
2010-05-09,50,21744401.0,Jersey Boys,August Wilson Theatre,1036665.0,1172640.0,111.72,350.0,9279,1228,0.9445,8,0
2010-05-16,51,22465357.0,Jersey Boys,August Wilson Theatre,1096659.0,1172640.0,113.54,350.0,9659,1228,0.9832,8,0
2010-05-23,52,22897588.0,Jersey Boys,August Wilson Theatre,1110496.0,1172640.0,113.47,350.0,9787,1228,0.9962,8,0
2010-05-30,1,22320539.0,Jersey Boys,August Wilson Theatre,1065157.0,1172640.0,110.12,350.0,9673,1228,0.9846,8,0
2010-06-06,2,20741224.0,Jersey Boys,August Wilson Theatre,963853.0,1172640.0,110.79,350.0,8700,1228,0.8856,8,0
2010-06-13,3,21958013.0,Jersey Boys,August Wilson Theatre,1069344.0,1172640.0,113.03,350.0,9461,1228,0.963,8,0
2010-06-20,4,21957198.0,Jersey Boys,August Wilson Theatre,1070258.0,1172640.0,111.61,350.0,9589,1228,0.9761,8,0
2010-06-27,5,22321138.0,Jersey Boys,August Wilson Theatre,1083587.0,1172640.0,111.13,350.0,9751,1228,0.9926,8,0
2010-07-04,6,18941222.0,Jersey Boys,August Wilson Theatre,959230.0,1172640.0,104.63,350.0,9168,1228,0.9332,8,0
2010-07-11,7,19380905.0,Jersey Boys,August Wilson Theatre,938983.0,1172640.0,107.79,350.0,8711,1228,0.8867,8,0
2010-07-18,8,20126661.0,Jersey Boys,August Wilson Theatre,1035256.0,1172640.0,109.95,350.0,9416,1228,0.9585,8,0
2010-07-25,9,20704716.0,Jersey Boys,August Wilson Theatre,1024188.0,1172640.0,108.64,350.0,9427,1228,0.9596,8,0
2010-08-01,10,20117169.0,Jersey Boys,August Wilson Theatre,1001306.0,1172640.0,107.42,350.0,9321,1228,0.9488,8,0
2010-08-08,11,19562428.0,Jersey Boys,August Wilson Theatre,1025072.0,1172640.0,107.18,350.0,9564,1228,0.9735,8,0
2010-08-15,12,19217416.0,Jersey Boys,August Wilson Theatre,1012390.0,1172640.0,107.24,350.0,9440,1228,0.9609,8,0
2010-08-22,13,18148278.0,Jersey Boys,August Wilson Theatre,1020157.0,1172640.0,105.79,350.0,9643,1228,0.9816,8,0
2010-08-29,14,16139305.0,Jersey Boys,August Wilson Theatre,1014108.0,1172640.0,104.59,350.0,9696,1228,0.987,8,0
2010-09-05,15,16669049.0,Jersey Boys,August Wilson Theatre,1017390.0,1172640.0,107.04,350.0,9505,1228,0.9675,8,0
2010-09-12,16,13382274.0,Jersey Boys,August Wilson Theatre,961606.0,1172640.0,103.72,350.0,9271,1228,0.9437,8,0
2010-09-19,17,14602873.0,Jersey Boys,August Wilson Theatre,1046786.0,1172640.0,108.89,350.0,9613,1228,0.9785,8,0
2010-09-26,18,16471177.0,Jersey Boys,August Wilson Theatre,1088466.0,1172640.0,111.03,350.0,9803,1228,0.9979,8,0
2010-10-03,19,17278362.0,Jersey Boys,August Wilson Theatre,1086925.0,1172640.0,112.36,350.0,9674,1228,0.9847,8,0
2010-10-10,20,19984869.0,Jersey Boys,August Wilson Theatre,1166656.0,1172640.0,119.41,350.0,9770,1228,0.9945,8,0
2010-10-17,21,19676095.0,Jersey Boys,August Wilson Theatre,1112513.0,1172640.0,113.34,350.0,9816,1228,0.9992,8,0
2010-10-24,22,21448480.0,Jersey Boys,August Wilson Theatre,1106734.0,1172640.0,114.19,350.0,9692,1228,0.9866,8,0
2010-10-31,23,19695426.0,Jersey Boys,August Wilson Theatre,1011799.0,1172640.0,107.64,350.0,9400,1228,0.9568,8,0
2010-11-07,24,20911153.0,Jersey Boys,August Wilson Theatre,1063655.0,1172640.0,113.29,350.0,9389,1228,0.9557,8,0
2010-11-14,25,22656843.0,Jersey Boys,August Wilson Theatre,1104868.0,1172640.0,116.56,350.0,9479,1228,0.9649,8,0
2010-11-21,26,21333678.0,Jersey Boys,August Wilson Theatre,1068792.0,1172640.0,117.73,350.0,9078,1228,0.9241,8,0
2010-11-28,27,26365126.0,Jersey Boys,August Wilson Theatre,1269247.0,1172640.0,132.53,350.0,9577,1228,0.9749,8,0
2010-12-05,28,23445874.0,Jersey Boys,August Wilson Theatre,1237955.0,1172640.0,132.06,350.0,9374,1228,0.9542,8,0
2010-12-12,29,25632217.0,Jersey Boys,August Wilson Theatre,1249427.0,1172640.0,129.64,350.0,9638,1228,0.9811,8,0
2010-12-19,30,23851779.0,Jersey Boys,August Wilson Theatre,1133645.0,1172640.0,120.56,350.0,9403,1228,0.9571,8,0
2010-12-26,31,24993795.0,Jersey Boys,August Wilson Theatre,1156942.0,1172640.0,127.61,350.0,9066,1228,0.9228,8,0
2011-01-02,32,34998826.0,Jersey Boys,August Wilson Theatre,1372391.0,1172640.0,139.4,350.0,9845,1228,1.0021,8,0
2011-01-09,33,20750910.0,Jersey Boys,August Wilson Theatre,1068423.0,1172640.0,111.13,350.0,9614,1228,0.9786,8,0
2011-01-16,34,14896892.0,Jersey Boys,August Wilson Theatre,974615.0,1172640.0,113.79,350.0,8565,1228,0.8718,8,0
2011-01-23,35,12343580.0,Jersey Boys,August Wilson Theatre,933386.0,1172640.0,112.74,350.0,8279,1228,0.8427,8,0
2011-01-30,36,12537381.0,Jersey Boys,August Wilson Theatre,962259.0,1172640.0,108.56,350.0,8864,1228,0.9023,8,0
2011-02-06,37,11973127.0,Jersey Boys,August Wilson Theatre,866391.0,1172640.0,99.3,350.0,8725,1228,0.8881,8,0
2011-02-13,38,15106300.0,Jersey Boys,August Wilson Theatre,981264.0,1172640.0,104.76,350.0,9367,1228,0.9535,8,0
2011-02-20,39,16930141.0,Jersey Boys,August Wilson Theatre,986328.0,1172640.0,111.78,350.0,8824,1228,0.8982,8,0
2011-02-27,40,17734578.0,Jersey Boys,August Wilson Theatre,1062895.0,1172640.0,110.38,350.0,9629,1228,0.9802,8,0
2011-03-06,41,15042072.0,Jersey Boys,August Wilson Theatre,855041.0,1172640.0,108.74,350.0,7863,1228,0.8004,8,0
2011-03-13,42,18553514.0,Jersey Boys,August Wilson Theatre,962541.0,1172640.0,108.32,350.0,8886,1228,0.9045,8,0
2011-03-20,43,22207686.0,Jersey Boys,August Wilson Theatre,1064222.0,1172640.0,110.25,350.0,9653,1228,0.9826,8,0
2011-03-27,44,22037020.0,Jersey Boys,August Wilson Theatre,1011357.0,1172640.0,109.16,350.0,9265,1228,0.9431,8,0
2011-04-03,45,22130175.0,Jersey Boys,August Wilson Theatre,992577.0,1172640.0,105.54,350.0,9405,1228,0.9573,8,0
2011-04-10,46,23247078.0,Jersey Boys,August Wilson Theatre,1009006.0,1172640.0,106.5,350.0,9474,1228,0.9644,8,0
2011-04-17,47,23884809.0,Jersey Boys,August Wilson Theatre,991371.0,1172640.0,110.24,350.0,8993,1228,0.9154,8,0
2011-04-24,48,28847803.0,Jersey Boys,August Wilson Theatre,1166314.0,1172640.0,118.46,350.0,9846,1228,1.0022,8,0
2011-05-01,49,23500499.0,Jersey Boys,August Wilson Theatre,1060504.0,1172640.0,110.45,350.0,9602,1228,0.9774,8,0
2011-05-08,50,22125984.0,Jersey Boys,August Wilson Theatre,1006650.0,1172640.0,109.76,350.0,9171,1228,0.9335,8,0
2011-05-15,51,23029213.0,Jersey Boys,August Wilson Theatre,1061397.0,1172640.0,111.48,350.0,9521,1228,0.9692,8,0
2011-05-22,52,24911286.0,Jersey Boys,August Wilson Theatre,1113978.0,1172640.0,113.72,350.0,9796,1228,0.9972,8,0
2011-05-29,53,23738929.0,Jersey Boys,August Wilson Theatre,1033254.0,1172640.0,108.42,350.0,9530,1228,0.9701,8,0
2011-06-05,1,20598785.0,Jersey Boys,August Wilson Theatre,974481.0,1172640.0,106.94,350.0,9112,1228,0.9275,8,0
2011-06-12,2,21540626.0,Jersey Boys,August Wilson Theatre,1056720.0,1172640.0,109.26,350.0,9672,1228,0.9845,8,0
2011-06-19,3,22679500.0,Jersey Boys,August Wilson Theatre,1034856.0,1172640.0,107.19,350.0,9654,1228,0.9827,8,0
2011-06-26,4,23765758.0,Jersey Boys,August Wilson Theatre,1068423.0,1172640.0,109.22,350.0,9782,1228,0.9957,8,0
2011-07-03,5,21841232.0,Jersey Boys,August Wilson Theatre,979761.0,1172640.0,101.57,350.0,9646,1228,0.9819,8,0
2011-07-10,6,21340110.0,Jersey Boys,August Wilson Theatre,956355.0,1172640.0,98.91,350.0,9669,1228,0.9842,8,0
2011-07-17,7,21337518.0,Jersey Boys,August Wilson Theatre,982118.0,1172640.0,101.84,350.0,9644,1228,0.9817,8,0
2011-07-24,8,20965522.0,Jersey Boys,August Wilson Theatre,987461.0,1172640.0,104.55,350.0,9445,1228,0.9614,8,0
2011-07-31,9,21167379.0,Jersey Boys,August Wilson Theatre,956795.0,1172640.0,102.19,350.0,9363,1228,0.9531,8,0
2011-08-07,10,20564180.0,Jersey Boys,August Wilson Theatre,959486.0,1172640.0,102.6,350.0,9352,1228,0.952,8,0
2011-08-14,11,20858831.0,Jersey Boys,August Wilson Theatre,958824.0,1172640.0,103.6,350.0,9255,1228,0.9421,8,0
2011-08-21,12,20079824.0,Jersey Boys,August Wilson Theatre,925196.0,1126453.0,101.5,297.0,9115,1228,0.9278,8,0
2011-08-28,13,11622882.0,Jersey Boys,August Wilson Theatre,535578.0,704033.0,96.14,297.0,5571,1228,0.9073,5,0
2011-09-04,14,18454882.0,Jersey Boys,August Wilson Theatre,899240.0,1126453.0,102.05,297.0,8812,1228,0.897,8,0
2011-09-11,15,14305212.0,Jersey Boys,August Wilson Theatre,806153.0,1126453.0,100.68,297.0,8007,1228,0.815,8,0
2011-09-18,16,16009583.0,Jersey Boys,August Wilson Theatre,982489.0,1126453.0,105.11,297.0,9347,1228,0.9514,8,0
2011-09-25,17,18469768.0,Jersey Boys,August Wilson Theatre,1030749.0,1180668.0,107.0,235.0,9633,1228,0.9806,8,0
2011-10-02,18,18748191.0,Jersey Boys,August Wilson Theatre,1046561.0,1180668.0,107.31,235.0,9753,1228,0.9928,8,0
2011-10-09,19,19589603.0,Jersey Boys,August Wilson Theatre,1083996.0,1180668.0,112.49,235.0,9636,1228,0.9809,8,0
2011-10-16,20,21328673.0,Jersey Boys,August Wilson Theatre,1068613.0,1180668.0,110.35,235.0,9684,1228,0.9857,8,0
2011-10-23,21,21527954.0,Jersey Boys,August Wilson Theatre,1063572.0,1180668.0,111.5,235.0,9539,1228,0.971,8,0
2011-10-30,22,21228862.0,Jersey Boys,August Wilson Theatre,956800.0,1180668.0,104.4,235.0,9165,1228,0.9329,8,0
2011-11-06,23,21189810.0,Jersey Boys,August Wilson Theatre,941158.0,1180668.0,108.17,235.0,8701,1228,0.8857,8,0
2011-11-13,24,23802020.0,Jersey Boys,August Wilson Theatre,1019387.0,1180668.0,113.01,235.0,9020,1228,0.9182,8,0
2011-11-20,25,22924362.0,Jersey Boys,August Wilson Theatre,937930.0,1180668.0,107.27,235.0,8744,1228,0.8901,8,0
2011-11-27,26,28086477.0,Jersey Boys,August Wilson Theatre,1099523.0,1180668.0,121.92,235.0,9018,1228,0.918,8,0
2011-12-04,27,23795690.0,Jersey Boys,August Wilson Theatre,1045834.0,1180668.0,119.56,237.0,8747,1228,0.8904,8,0
2011-12-11,28,25004623.0,Jersey Boys,August Wilson Theatre,1133208.0,1180668.0,120.43,237.0,9410,1228,0.9579,8,0
2011-12-18,29,24267550.0,Jersey Boys,August Wilson Theatre,1051507.0,1180668.0,114.72,237.0,9166,1228,0.933,8,0
2011-12-25,30,23271085.0,Jersey Boys,August Wilson Theatre,916585.0,1180668.0,105.94,237.0,8652,1228,0.8807,8,0
2012-01-01,31,37657455.0,Jersey Boys,August Wilson Theatre,1375368.0,1180668.0,139.36,237.0,9869,1228,1.0046,8,0
2012-01-08,32,23950638.0,Jersey Boys,August Wilson Theatre,1053655.0,1180668.0,111.49,237.0,9451,1228,0.962,8,0
2012-01-15,33,20901347.0,Jersey Boys,August Wilson Theatre,960761.0,1180668.0,110.32,237.0,8709,1228,0.8865,8,0
2012-01-22,34,19345315.0,Jersey Boys,August Wilson Theatre,915982.0,1180668.0,101.14,237.0,9057,1228,0.9219,8,0
2012-01-29,35,17414095.0,Jersey Boys,August Wilson Theatre,923335.0,1180668.0,98.81,237.0,9345,1228,0.9512,8,0
2012-02-05,36,15024833.0,Jersey Boys,August Wilson Theatre,816388.0,1180668.0,92.76,237.0,8801,1228,0.8959,8,0
2012-02-12,37,15641929.0,Jersey Boys,August Wilson Theatre,864895.0,1180668.0,102.1,237.0,8471,1228,0.8623,8,0
2012-02-19,38,20071198.0,Jersey Boys,August Wilson Theatre,1037786.0,1180668.0,111.28,237.0,9326,1228,0.9493,8,0
2012-02-26,39,20315215.0,Jersey Boys,August Wilson Theatre,1018596.0,1180668.0,105.05,237.0,9696,1228,0.987,8,0
2012-03-04,40,16890525.0,Jersey Boys,August Wilson Theatre,829842.0,1180668.0,102.25,237.0,8116,1228,0.8261,8,0
2012-03-11,41,18585146.0,Jersey Boys,August Wilson Theatre,938081.0,1180668.0,101.95,237.0,9201,1228,0.9366,8,0
2012-03-18,42,22236274.0,Jersey Boys,August Wilson Theatre,913217.0,1180668.0,97.84,237.0,9334,1228,0.9501,8,0
2012-03-25,43,22982444.0,Jersey Boys,August Wilson Theatre,979435.0,1180668.0,104.11,237.0,9408,1228,0.9577,8,0
2012-04-01,44,23815597.0,Jersey Boys,August Wilson Theatre,935727.0,1180668.0,101.71,237.0,9200,1228,0.9365,8,0
2012-04-08,45,27986522.0,Jersey Boys,August Wilson Theatre,942780.0,1180668.0,104.79,237.0,8997,1228,0.9158,8,0
2012-04-15,46,29706151.0,Jersey Boys,August Wilson Theatre,1064002.0,1180668.0,109.66,237.0,9703,1228,0.9877,8,0
2012-04-22,47,25912020.0,Jersey Boys,August Wilson Theatre,936187.0,1180668.0,105.44,237.0,8879,1228,0.9038,8,0
2012-04-29,48,26084412.0,Jersey Boys,August Wilson Theatre,907895.0,1180668.0,106.16,237.0,8552,1228,0.8705,8,0
2012-05-06,49,25216795.0,Jersey Boys,August Wilson Theatre,910791.0,1180668.0,105.72,237.0,8615,1228,0.8769,8,0
2012-05-13,50,25244974.0,Jersey Boys,August Wilson Theatre,937635.0,1180668.0,107.97,237.0,8684,1228,0.884,8,0
2012-05-20,51,27373830.0,Jersey Boys,August Wilson Theatre,1037040.0,1180668.0,109.42,237.0,9478,1228,0.9648,8,0
2012-05-27,52,26588408.0,Jersey Boys,August Wilson Theatre,977394.0,1180668.0,104.56,237.0,9348,1228,0.9515,8,0
2012-06-03,1,24157235.0,Jersey Boys,August Wilson Theatre,865602.0,1180668.0,102.4,237.0,8453,1228,0.8604,8,0
2012-06-10,2,24964889.0,Jersey Boys,August Wilson Theatre,946692.0,1180668.0,106.22,237.0,8913,1228,0.9073,8,0
2012-06-17,3,25535984.0,Jersey Boys,August Wilson Theatre,898832.0,1180668.0,99.24,237.0,9057,1228,0.9219,8,0
2012-06-24,4,24987783.0,Jersey Boys,August Wilson Theatre,947229.0,1180668.0,104.1,237.0,9099,1228,0.9262,8,0
2012-07-01,5,23877257.0,Jersey Boys,August Wilson Theatre,887165.0,1180668.0,97.0,237.0,9146,1228,0.931,8,0
2012-07-08,6,22394733.0,Jersey Boys,August Wilson Theatre,918130.0,1180668.0,97.07,237.0,9458,1228,0.9627,8,0
2012-07-15,7,23438088.0,Jersey Boys,August Wilson Theatre,955638.0,1180668.0,101.02,237.0,9460,1228,0.9629,8,0
2012-07-22,8,23812771.0,Jersey Boys,August Wilson Theatre,906865.0,1180668.0,102.4,237.0,8856,1228,0.9015,8,0
2012-07-29,9,23423051.0,Jersey Boys,August Wilson Theatre,924710.0,1180668.0,99.76,237.0,9269,1228,0.9435,8,0
