fcltynm,mt10id,mt13cnt,fcltychartr,opende,seatscale,telno,relateurl,adres,la,lo,restaurant,cafe,store,nolibang,suyu,parkbarrier,restbarrier,runwbarrier,elevbarrier,parkinglot,mt13s
IVEX STUDIO,FC003439,2,민간(대학로 외),2021,450,02-322-1112,https://ivexstudio.com/,경기도 광명시 양지로 17 (일직동),37.418680700000000,126.88288970000000,N,Y,N,N,N,N,N,N,N,Y,
In_Loco(인로코),FC002741,1,기타(비공연장),,0,,,대전광역시 중구 계룡로771번길 5 (용두동),36.330294100000000,127.40351360000000,N,Y,N,N,N,N,N,N,N,N,
JAZZ BUNKER (재즈벙커),FC004052,1,민간(대학로 외),,0,,,서울특별시 서초구 언남12길 29-12 (양재동),37.473537700000000,127.04587020000000,N,N,N,N,N,N,N,N,N,N,
JB소극장,FC003369,1,민간(대학로 외),,90,,,충청남도 천안시 동남구 각원사길 114-8(안서동),36.829050600000000,127.18443760000000,N,N,N,N,N,N,N,N,N,N,
JCC 아트센터,FC001575,4,민간(대학로),2015,175,02-2138-7373,http://www.jeijcc.org/intro.html,서울특별시 종로구 창경궁로35길 29 (혜화동) JCC 아트센터,37.586950800000000,127.00172670000006,N,Y,Y,N,N,N,Y,N,N,Y,
JCC크리에이티브센터,FC003368,1,민간(대학로 외),,0,,,서울특별시 종로구 창경궁로35길 45(혜화동),37.587947500000000,127.00214090000000,N,N,N,N,N,N,N,N,N,N,
JDB스퀘어,FC001885,1,민간(대학로 외),2018,120,02-332-6967,,서울특별시 마포구 잔다리로 31 (서교동),37.551302000000000,126.92005540000002,N,Y,N,N,N,N,N,N,N,N,
JH아트홀,FC001073,1,민간(대학로),2012,155,02-4355-0010,https://www.facebook.com/pages/%EB%8C%80%ED%95%99%EB%A1%9C-JH%EC%95%84%ED%8A%B8%ED%99%80/136301426580330,서울특별시 종로구 대학로8가길 64 (동숭동),37.582937500000000,127.00304389999997,N,N,N,N,N,N,N,N,N,N,
JS 아트홀 (JS ART HALL) [서울 양천],FC004349,1,민간(대학로 외),,0,02-6734-4666,,서울특별시 양천구 등촌로 36 (목동),37.533199300000000,126.86398490000000,N,N,N,N,N,N,N,N,N,N,
JS아트홀 (구. 고스트씨어터 구.다소니씨어터),FC001859,1,민간(대학로),2018,200,070-7733-7198,,서울특별시 종로구 동숭길 94 (동숭동),37.582415800000000,127.00432799999999,N,N,N,N,N,N,N,N,N,N,
JTBC 스튜디오일산,FC004904,1,민간(대학로),,0,,,경기도 고양시 일산동구 한류월드로 270 (장항동),37.662547000000000,126.75607800000000,N,N,N,N,N,N,N,N,N,N,
JTN 아트홀(구. 대학로예술마당),FC000139,4,민간(대학로),2016,854,02-779-1595,http://www.jtnarthall.com/,서울특별시 종로구 이화장길 26 (이화동),37.576706600000000,127.00376210000002,N,Y,N,N,N,N,Y,N,N,N,
JnJ아트컨벤션,FC002596,1,민간(대학로 외),,0,02-2628-9100,http://jnjart.co.kr/,서울특별시 영등포구 문래로 164 (문래동3가),37.517793900000000,126.90007690000000,N,N,N,N,N,N,N,N,N,N,
J아트홀,FC001333,1,민간(대학로 외),2015,220,052-297-5200,http://www.jusbank.co.kr/,울산광역시 중구 번영로 470 (반구동),35.563445200000000,129.33553050000000,N,N,N,N,N,N,N,N,Y,Y,
K-Arena Yokohama(K-아레나 요코하마) [일본],FC004648,1,기타(해외등),,0,,https://k-arena.com/en/,,0,0,N,N,N,N,N,N,N,N,N,N,
K-LIVE 전용관,FC001858,1,민간(대학로 외),2017,150,032-765-1532,,인천광역시 연수구 송도과학로 33-4 (송도동),37.380371000000000,126.66409030000000,Y,Y,Y,N,Y,Y,N,N,N,Y,
K-POP STAGE (구. 윤형빈소극장 [홍대] ),FC001624,1,민간(대학로 외),2015,147,,https://www.instagram.com/kpop_stage__/,서울특별시 마포구 와우산로21길 29 (서교동),37.552186600000000,126.92236730000000,N,N,N,N,N,N,N,N,N,N,
KBEC발레시어터,FC001711,1,민간(대학로 외),2017,75,02-420-7771,,서울특별시 송파구 양재대로71길 8 (방이동) KBEC발레시어터,37.509045600000000,127.12576220000005,N,N,N,N,N,N,N,N,N,N,
KBS [본관],FC000380,2,공공(기타),1991,1627,02-781-2283,http://office.kbs.co.kr/kbshall/,서울특별시 영등포구 여의공원로 13 (여의도동),37.526273499999990,126.91548599999999,Y,Y,N,N,N,Y,Y,Y,N,Y,
KBS 수원아트홀,FC000926,1,공공(기타),2008,190,031-216-5201,http://www.kbssuwonart.co.kr/,경기도 수원시 팔달구 인계로 123 (인계동),37.271128000000000,127.03089000000000,N,Y,N,N,N,Y,N,N,N,Y,
KBS 춘천홀,FC002263,1,공공(기타),,436,033-258-7100,http://chuncheon.kbs.co.kr/,강원도 춘천시 방송길 109,37.868169900000000,127.72199080000000,N,N,N,N,N,Y,N,N,N,Y,
KBS대구방송총국,FC003181,1,민간(대학로 외),,0,053-757-7100,https://daegu.kbs.co.kr/index.html,대구광역시 수성구 달구벌대로496길 30(범어동),35.856030300000000,128.63273200000000,N,N,N,N,N,N,N,N,N,N,
KBS스포츠월드(아레나),FC001589,1,공공(기타),2015,3587,02-2600-8808,https://kbsbiz.co.kr/kbsarena/kbs%EC%95%84%EB%A0%88%EB%82%98/,서울특별시 강서구 공항대로 376 (화곡동) kbs스포츠월드,37.556780200000000,126.84760940000001,N,N,N,N,N,Y,N,N,N,Y,
KBS홀 [별관],FC003890,1,민간(대학로 외),,0,,,서울특별시 영등포구 여의대방로 359 (여의도동),37.518713000000000,126.92941880000000,N,N,N,N,N,N,N,N,N,N,
KBS홀 [부산],FC001074,1,공공(기타),1991,2847,051-620-7181,http://busan.kbs.co.kr/,부산광역시 수영구 수영로 429 (남천동 63) KBS부산방송총국,35.158017200000000,129.11452220000000,N,N,N,N,N,N,N,N,N,N,
KBS홀 [울산],FC001261,1,공공(기타),1988,1804,052-270-7181,https://kbsbiz.co.kr/kbs%ec%9a%b8%ec%82%b0%ed%99%80/,울산광역시 남구 번영로 212 (달동),35.544198900000000,129.32654010000000,N,N,N,N,N,N,N,N,N,Y,
KBS홀 [창원],FC001594,1,공공(기타),1987,1807,055-280-7181,https://changwon.kbs.co.kr/,경상남도 창원시 의창구 중앙대로 178 (신월동),35.229277100000000,128.68574820000003,N,N,N,N,N,N,N,N,N,Y,
KBS홀 [청주],FC001864,1,공공(기타),1978,321,043-260-7311,https://cheongju.kbs.co.kr/,충청북도 청주시 서원구 서부로 1428 (성화동),36.619006200000000,127.45640000000003,N,N,N,N,N,N,N,N,N,Y,
KB아트홀 [강남] (구. LIG아트홀 강남),FC001448,1,민간(대학로 외),2006,147,02-6900-3525,http://www.kbarthall.com/Global/Index,서울특별시 강남구 테헤란로 117 (역삼동) KB손해보험빌딩,37.499161699999990,127.03025060000004,Y,Y,Y,N,N,Y,N,N,N,Y,
KB아트홀 [부산] (구. LIG아트홀 부산),FC001449,1,민간(대학로 외),2011,252,051-600-2196,http://www.kbarthall.com/Global/Index,부산광역시 동구 자성로133번길 15 (범일동),35.139345000000000,129.06393609999998,Y,Y,Y,N,N,Y,N,N,N,Y,
KEA아트센터 에너지월드,FC002938,1,민간(대학로 외),,0,031-948-9727,https://blog.naver.com/energyworld10000,경기도 파주시 탄현면 헤이리마을길 48-9,37.787951500000000,126.69878000000000,N,N,N,N,N,N,N,N,N,Y,
KEIO ARENA TOKYO(케이오 아레나 TOKYO) [일본 도쿄],FC004514,1,기타(해외등),,0,,https://keio-arena.tokyo/,,0,0,N,N,N,N,N,N,N,N,N,N,
KG타워,FC002384,1,기타(비공연장),,300,02-1588-7890,,서울특별시 중구 통일로 92 (순화동),37.563612800000000,126.96925880000000,N,Y,N,N,N,Y,N,Y,Y,Y,
KNN시어터,FC001075,1,민간(대학로 외),2014,280,051-664-7880,https://www.instagram.com/knntheater.official/,부산광역시 해운대구 센텀서로 30 KNN타워,35.173690000000000,129.12690099999997,N,N,N,N,N,Y,Y,Y,Y,Y,
KOCCA콘텐츠문화광장,FC001811,1,공공(기타),2017,193,02-6310-0776,https://edu.kocca.kr/testbed/main/main.do,서울특별시 동대문구 회기로 66 (청량리동),37.590963000000000,127.04457600000000,N,N,N,N,N,Y,Y,Y,Y,Y,
KOMCA홀,FC003121,1,민간(대학로 외),,0,,,서울특별시 강서구 공항대로 332(내발산동),37.557621000000000,126.84431970000000,N,N,N,N,N,N,N,N,N,N,
KOTE(코트),FC002685,1,민간(대학로 외),,0,02-2138-8351,https://www.kote.kr/Rent_kote_live,서울특별시 종로구 인사동길 7 (인사동),37.571557900000000,126.98683580000000,N,N,N,N,N,N,N,N,N,N,
KPU 아트센터,FC000653,1,민간(대학로 외),2007,305,031-8041-1036,http://arts.kpu.ac.kr/,경기도 시흥시 산기대학로 237 (정왕동),37.340284900000000,126.73350759999994,Y,Y,Y,N,N,Y,N,N,N,Y,
KT&G 상상마당 [춘천],FC001409,5,민간(대학로 외),2014,1700,033-818-3200,http://chuncheon.sangsangmadang.com/,강원도 춘천시 스포츠타운길399번길 25 (삼천동),37.881315300000000,127.72997069999997,N,N,N,N,N,N,N,N,N,Y,
KT&G 상상마당 대치아트홀,FC000052,1,민간(대학로 외),2006,422,02-3404-4311,https://www.sangsangmadang.com/info/DC,서울특별시 강남구 영동대로 416 (대치동),37.506543700000000,127.06535159999999,N,Y,Y,N,N,Y,Y,N,Y,Y,
KT&G 상상마당 라이브홀 [마포],FC000328,3,민간(대학로 외),2007,226,02-2014-2024,http://www.sangsangmadang.com/,서울특별시 마포구 어울마당로 65 (서교동),37.550925000000000,126.92114200000003,N,Y,N,N,N,N,N,N,Y,N,
KT&G 상상마당 라이브홀 [부산],FC002785,5,민간(대학로 외),,217,051-809-5555,https://www.sangsangmadang.com/main/BS,부산광역시 부산진구 서면로 39 (부전동),35.154271500000000,129.05730280000000,N,Y,N,N,N,N,N,N,N,N,
KT대전인재개발원,FC004453,3,기타(비공연장),,1420,,https://www.kthrd.com/index.do,"대전광역시 서구 갈마로 160 (괴정동, KT인재개발원)",36.340368000000000,127.37062400000000,Y,Y,Y,N,N,N,N,N,N,Y,
KT체임버홀,FC001205,1,민간(대학로 외),2009,403,02-739-8248,http://www.ktchamberhall.com/,서울특별시 양천구 목동서로 201 (목동),37.529402300000000,126.87110410000003,Y,Y,N,N,N,Y,N,Y,N,Y,
Kaohsiung National Stadium(대만),FC004542,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
Kuonechan Object Vinyl Sign Event,FC003507,1,민간(대학로 외),,100,,,서울특별시 마포구 와우산로33길 27 (서교동),37.555552900000000,126.92888750000000,N,N,N,N,N,N,N,N,N,N,
L&S아트홀(빛과소리아트홀),FC001484,1,민간(대학로 외),2007,280,010-7963-4110,,서울특별시 서초구 서초중앙로24길 55 (서초동) 서초프라자 지하3층,37.496079700000000,127.01939659999993,N,N,N,N,N,N,N,N,N,N,
LDK,FC003927,1,민간(대학로 외),,0,,,서울특별시 용산구 대사관로20길 8 (한남동),37.533128000000000,127.00350860000000,N,N,N,N,N,N,N,N,N,N,
LG아트센터 서울,FC003045,2,민간(대학로 외),2022,1700,00-1661-0017,https://www.lgart.com/Home/Main,서울특별시 강서구 마곡중앙로 136(마곡동),37.565363000000000,126.82938880000000,N,N,N,N,N,N,N,N,N,N,
LIG아트홀 [합정],FC001413,1,민간(대학로 외),2013,138,02-331-0094,https://blog.naver.com/ligarts,서울특별시 마포구 양화로 19 (합정동),37.563756100000000,126.90842109999994,N,N,N,N,N,N,N,N,N,Y,
LINE CUBE SHIBUYA [일본 도쿄],FC004847,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
LP Sound Studio,FC003262,1,민간(대학로 외),,0,02-572-8254,https://blog.naver.com/ryoo0125,서울특별시 서초구 바우뫼로41길 16(양재동),37.481261500000000,127.04130100000000,N,N,N,N,N,N,N,N,N,N,
LUXURY SHOW,FC004459,1,기타(비공연장),,0,,,서울특별시 강남구 도곡로 516 (대치동),37.498975000000000,127.06291700000000,N,N,N,N,N,N,N,N,N,N,
Layer 41,FC003856,1,기타(비공연장),,0,,,서울특별시 성동구 아차산로9길 41 (성수동2가),37.547626900000000,127.05941030000000,N,N,N,N,N,N,N,N,N,N,
Live Office by dabubucompany,FC004264,1,기타(비공연장),,60,,,전북특별자치도 전주시 덕진구 명륜3길 17-2 (덕진동1가),35.843093300000000,127.12775770000000,N,N,N,N,N,N,N,N,N,N,
M Stage(엠스테이지),FC001585,2,민간(대학로 외),,260,070-7787-2356,,서울특별시 종로구 인사동길 34-1 (관훈동),37.573858000000000,126.98560950000000,N,N,N,N,N,N,N,N,N,N,
M50클럽,FC003414,1,민간(대학로 외),,0,,,서울특별시 마포구 월드컵북로6길 60 (동교동),37.559274900000000,126.92165890000000,N,N,N,N,N,N,N,N,N,N,
MBC드림홀 [부산] (구. MBC삼주아트홀),FC000266,1,민간(대학로 외),2009,834,051-760-1058,https://busanmbc.co.kr/event/dream?eid=HeczTXkUw9Ju6,부산광역시 수영구 감포로8번길 69 (민락동),35.160502000000000,129.12463800000000,N,N,N,N,N,Y,N,N,N,Y,
MCY파크,FC003902,1,민간(대학로 외),,400,,,경상북도 경주시 천북남로 196 (손곡동),35.856019700000000,129.29585100000000,N,N,N,N,N,N,N,N,N,N,
MEG아트홀,FC002846,1,민간(대학로 외),,70,010-9458-5310,https://www.instagram.com/meg_arthall/,경기도 오산시 내삼미로 93(수청동),37.170536000000000,127.06578620000000,N,Y,N,N,N,N,Y,N,N,Y,
MG아트홀(MG 한밭새마을금고),FC001978,1,민간(대학로 외),2017,224,042-522-8056,http://xn--299ayvo7ybmcp9hvykrzy.aub.kr/bbs/board.php?bo_table=bo_77911,대전광역시 서구 계룡로 599 (탄방동),36.341366500000000,127.39023460000000,N,Y,N,N,N,Y,Y,N,N,Y,
MHN STAGE,FC001790,1,민간(대학로 외),,80,02-4220-3033,,서울특별시 마포구 와우산로 117 (서교동),37.553719000000000,126.92642300000000,N,Y,N,N,N,N,N,N,N,N,
MILDEYES,FC003169,1,기타(비공연장),2019,0,010-3244-9127,https://www.instagram.com/mildeyes_/,서울특별시 용산구 녹사평대로 210-7(이태원동),37.536522100000000,126.98744290000000,N,N,N,N,N,N,N,N,N,N,
MKYU 캠퍼스,FC003201,1,기타(비공연장),,0,070-4280-7222,https://mkyucampus.co.kr/,서울특별시 마포구 와우산로23길 8(서교동),37.553464100000000,126.92473590000000,N,N,N,N,N,N,N,N,N,N,
MODE 127,FC003174,1,민간(대학로 외),,0,,,서울특별시 용산구 이태원로 190(이태원동),37.534321100000000,126.99505300000000,N,N,N,N,N,N,N,N,N,N,
Mfor 아트스페이스,FC002026,1,민간(대학로 외),,72,02-543-2361,https://www.facebook.com/MforArtSpace,서울특별시 강남구 학동로30길 43-7 (논현동),37.503561200000000,127.03644830000000,N,N,N,N,N,N,N,N,N,N,
Miyakojima Coastal Resort Hirara,FC004908,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
Moor Seoul,FC002411,1,민간(대학로 외),,0,070-5147-8867,https://www.instagram.com/moorseoul/,서울특별시 용산구 한남대로20길 28 (한남동),37.534921500000000,127.00833180000000,Y,Y,N,N,N,Y,Y,N,N,Y,
Muno Studio,FC002991,1,민간(대학로 외),,60,,,서울특별시 서초구 강남대로8길 15-1(양재동),37.468100800000000,127.04173270000000,N,N,N,N,N,N,N,N,N,Y,
M극장,FC000815,1,민간(대학로 외),2006,150,02-578-6812,http://www.mtheater.co.kr/,서울특별시 강남구 논현로4길 36 (개포동),37.473630400000000,127.05291920000002,N,N,N,N,N,N,N,N,N,Y,
NAGOYA CLUB QUATTRO,FC004838,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
NB2,FC003865,1,민간(대학로 외),,310,,,서울특별시 마포구 와우산로 72 (서교동),37.550873200000000,126.92340710000000,N,N,N,N,N,N,N,N,N,N,
NCD홀,FC002663,1,민간(대학로 외),2019,40,031-717-4033,https://ncdhall.modoo.at/,경기도 성남시 분당구 방아로23번길 10 (이매동),37.399308700000000,127.13141660000000,N,N,N,N,N,N,N,N,N,N,
NCM STUDIO,FC004832,1,민간(대학로 외),,40,,https://www.ncmstudio.kr/,서울특별시 관악구 난곡로 60 (신림동),37.460887000000000,126.91934100000000,N,N,N,N,N,N,N,N,N,N,
NC문화재단 홀,FC004174,1,민간(대학로),,30,,,서울특별시 종로구 이화장길 100 (동숭동),37.579804200000000,127.00461660000000,N,N,N,N,N,N,N,N,N,N,
NC백화점,FC003388,1,민간(대학로 외),,0,,,경기도 안산시 단원구 광덕대로 194(고잔동),37.313293600000000,126.83099720000000,N,N,N,N,N,N,N,N,N,N,
NC소극장 [강서],FC002456,1,민간(대학로 외),2009,100,02-2667-9000,https://www.elandretail.com/store01.do?branchID=00110005&lang=000600KO,서울특별시 강서구 강서로56길 17 (등촌동),37.559962500000000,126.84034810000000,Y,Y,N,Y,Y,Y,Y,N,Y,Y,
NC소극장 [부산대],FC001687,1,민간(대학로 외),2012,200,051-509-7084,https://cafe.naver.com/elandtheater,부산광역시 금정구 부산대학로63번길 2 (장전동),35.232409600000000,129.08386150000000,Y,Y,Y,N,N,Y,N,N,N,Y,
NC소극장 [안산고잔],FC002055,1,민간(대학로 외),,200,031-414-2100,https://blog.naver.com/manimani_ansan,경기도 안산시 단원구 광덕대로 194 (고잔동),37.313893300000000,126.83104640000000,Y,Y,Y,Y,Y,Y,N,N,N,Y,
NH아트홀,FC000576,1,민간(대학로 외),2011,406,02-3143-5959,http://www.fanta-stick.co.kr/kor/fs1.html,서울특별시 중구 통일로 120 (충정로1가),37.565812500000000,126.96752609999999,N,N,N,N,N,Y,N,Y,N,Y,
NISSHO HALL (일본 도쿄),FC004699,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
NOL 서경스퀘어(구. 서경대학교 공연예술센터),FC001877,2,민간(대학로),2018,704,02-940-7114,https://www.skuniv.ac.kr/main,서울특별시 종로구 동숭길 148 (혜화동),37.582017100000000,127.00353629999995,Y,Y,N,N,N,Y,N,N,N,Y,
NOL 씨어터 대학로 (구. 대학로뮤지컬센터),FC001213,4,민간(대학로),2013,1796,,,서울특별시 종로구 동숭길 100,37.582017100000000,127.00353629999995,Y,Y,N,N,N,Y,N,N,N,Y,
"NOL 씨어터 합정(구, 신한카드 SOL페이 스퀘어)",FC000847,2,민간(대학로 외),2013,720,00-1544-1555,https://noltheater-hapjeong.com,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",37.551500800000000,126.91395020000000,N,Y,N,N,Y,Y,Y,N,Y,Y,
NUZONE [타이베이],FC004913,1,기타(해외등),,0,,,,0,0,N,N,N,N,N,N,N,N,N,N,
NVM,FC002850,1,기타(비공연장),,0,02-766-9881,https://www.instagram.com/nvm_hongdae/,서울특별시 마포구 동교로22길 14(서교동),37.555077200000000,126.91881790000000,Y,N,N,N,N,N,N,N,N,Y,
Naked Coffee,FC003852,1,기타(비공연장),,50,010-7731-6865,,서울특별시 성동구 뚝섬로3길 13 (성수동1가),37.541385900000000,127.04920750000000,N,N,N,N,N,N,N,N,N,N,
OHHO,FC003176,1,민간(대학로 외),,0,,,서울특별시 성동구 아차산로17길 63(성수동2가),37.547753600000000,127.06576610000000,N,N,N,N,N,N,N,N,N,N,
OPCD 이음 스튜디오,FC004715,1,민간(대학로 외),,10,02-994-7527,https://www.openchangdong.com/,서울특별시 도봉구 노해로63길 84-9 (창동),37.652585000000000,127.04727200000000,N,N,N,N,N,N,N,N,N,N,
OR COFFEE,FC003707,1,기타(비공연장),,40,,,경기도 파주시 송학1길 126 (야당동),37.714524500000000,126.76427970000000,N,N,N,N,N,N,N,N,N,N,
OTM청담아트홀 (구. 브로딘아트센터),FC001447,1,민간(대학로 외),1996,270,02-544-8064,,서울특별시 강남구 선릉로 806 (청담동),37.523858500000000,127.03962300000000,N,N,N,N,N,N,N,N,N,N,
OTO PROJECT,FC001651,1,민간(대학로 외),1997,30,02-325-3914,,서울특별시 마포구 와우산로 120 (창전동) 정일빌딩 지하 1층,37.553074100000000,126.92675239999994,N,N,N,N,N,N,N,N,N,N,
P&F 씨어터,FC003303,1,민간(대학로 외),,0,,,인천광역시 중구 차이나타운로52번길 3(선린동),37.474937100000000,126.61843960000000,N,N,N,N,N,N,N,N,N,N,
PLAYLAB 진액터,FC004460,1,기타(비공연장),,0,,https://blog.naver.com/jinactoracademy/223625206382,서울특별시 서대문구 신촌로 5 (창천동),37.558615000000000,126.92769100000000,N,N,N,N,N,N,N,N,N,N,
PS CENTER (을지예술센터),FC004150,1,민간(대학로 외),,0,02-6956-3501,,서울특별시 중구 창경궁로5다길 18 (산림동),37.567740700000000,126.99659040000000,N,N,N,N,N,N,N,N,N,N,
Process ITW(프로세스 이태원),FC003593,1,민간(대학로 외),,0,,,서울특별시 용산구 우사단로 42 (이태원동),37.533951900000000,126.99576430000000,N,N,N,N,N,N,N,N,N,N,
